Competition,Team 1,Team 2,Result,Round,Year,Date
Serie B,Vila Nova / GO,Sport / PE,0 x 2,17,2019,20/08/2019
Serie B,Paraná / PR,Atlético / GO,0 x 0,17,2019,20/08/2019
Serie B,Operario / PR,Guarani / SP,1 x 0,17,2019,20/08/2019
Serie B,Criciúma / SC,Bragantino / SP,0 x 2,17,2019,19/08/2019
Serie B,Brasil / RS,São Bento / SP,2 x 1,17,2019,20/08/2019
Serie B,Vitória / BA,America Fc / MG,0 x 0,17,2019,21/08/2019
Serie B,Cuiabá / MT,Figueirense / SC,3 x 0,17,2019
Serie B,Ponte Preta / SP,Sport / PE,2 x 2,18,2019,24/08/2019
Serie B,Bragantino / SP,Coritiba / PR,1 x 1,18,2019,22/08/2019
Serie B,Oeste / SP,Vila Nova / GO,1 x 1,18,2019,24/08/2019
Serie B,Atlético / GO,Brasil / RS,0 x 0,18,2019,23/08/2019
Serie B,Paraná / PR,Criciúma / SC,0 x 0,18,2019,24/08/2019
Serie B,Londrina / PR,São Bento / SP,2 x 4,18,2019,24/08/2019
Serie B,Figueirense / SC,Crb / AL,2 x 2,18,2019,24/08/2019
Serie B,America Fc / MG,Guarani / SP,3 x 2,18,2019,25/08/2019
Serie B,Vitória / BA,Operario / PR,0 x 0,18,2019,24/08/2019
Serie B,Cuiabá / MT,Botafogo / SP,2 x 0,18,2019,23/08/2019
Serie B,Guarani / SP,Londrina / PR,1 x 0,19,2019,28/08/2019
Serie B,Botafogo / SP,Paraná / PR,0 x 1,19,2019,27/08/2019
Serie B,São Bento / SP,America Fc / MG,0 x 2,19,2019,28/08/2019
Serie B,Vila Nova / GO,Cuiabá / MT,0 x 0,19,2019,27/08/2019
Serie B,Coritiba / PR,Vitória / BA,1 x 1,19,2019,27/08/2019
Serie B,Operario / PR,Figueirense / SC,1 x 0,19,2019,27/08/2019
Serie B,Criciúma / SC,Oeste / SP,3 x 1,19,2019,27/08/2019
Serie B,Brasil / RS,Ponte Preta / SP,1 x 0,19,2019,27/08/2019
Serie B,Sport / PE,Atlético / GO,1 x 1,19,2019,27/08/2019
Serie B,Crb / AL,Bragantino / SP,0 x 3,19,2019,27/08/2019
Serie B,Ponte Preta / SP,Coritiba / PR,1 x 0,20,2019,31/08/2019
Serie B,Bragantino / SP,Brasil / RS,2 x 1,20,2019,31/08/2019
Serie B,Oeste / SP,Sport / PE,0 x 0,20,2019,31/08/2019
Serie B,Atlético / GO,São Bento / SP,1 x 0,20,2019,31/08/2019
Serie B,Paraná / PR,Vila Nova / GO,1 x 1,20,2019,30/08/2019
Serie B,Londrina / PR,Crb / AL,0 x 1,20,2019,31/08/2019
Serie B,Figueirense / SC,Guarani / SP,0 x 1,20,2019,31/08/2019
Serie B,America Fc / MG,Operario / PR,0 x 0,20,2019,31/08/2019
Serie B,Vitória / BA,Botafogo / SP,0 x 0,20,2019,30/08/2019
Serie B,Cuiabá / MT,Criciúma / SC,0 x 0,20,2019,30/08/2019
Serie B,Guarani / SP,Oeste / SP,2 x 3,21,2019,07/09/2019
Serie B,Botafogo / SP,America Fc / MG,0 x 0,21,2019,07/09/2019
Serie B,São Bento / SP,Figueirense / SC,0 x 0,21,2019,06/09/2019
Serie B,Vila Nova / GO,Vitória / BA,0 x 2,21,2019,03/09/2019
Serie B,Coritiba / PR,Atlético / GO,1 x 2,21,2019,08/09/2019
Serie B,Operario / PR,Cuiabá / MT,2 x 1,21,2019,07/09/2019
Serie B,Criciúma / SC,Ponte Preta / SP,0 x 0,21,2019,03/09/2019
Serie B,Brasil / RS,Londrina / PR,1 x 0,21,2019,03/09/2019
Serie B,Sport / PE,Bragantino / SP,2 x 1,21,2019,07/09/2019
Serie B,Crb / AL,Paraná / PR,1 x 2,21,2019,05/09/2019
Serie B,Ponte Preta / SP,Vila Nova / GO,0 x 1,22,2019,12/09/2019
Serie B,Botafogo / SP,São Bento / SP,1 x 0,22,2019,13/09/2019
Serie B,Oeste / SP,Operario / PR,3 x 0,22,2019,13/09/2019
Serie B,Atlético / GO,Bragantino / SP,1 x 1,22,2019,13/09/2019
Serie B,Paraná / PR,Cuiabá / MT,0 x 0,22,2019,14/09/2019
Serie B,Londrina / PR,Coritiba / PR,2 x 1,22,2019,14/09/2019
Serie B,Figueirense / SC,Sport / PE,1 x 2,22,2019,15/09/2019
Serie B,America Fc / MG,Criciúma / SC,2 x 1,22,2019,10/09/2019
Serie B,Vitória / BA,Guarani / SP,0 x 1,22,2019,14/09/2019
Serie B,Crb / AL,Brasil / RS,3 x 1,22,2019,10/09/2019
Serie B,Guarani / SP,Paraná / PR,1 x 0,23,2019,21/09/2019
Serie B,Bragantino / SP,Londrina / PR,4 x 1,23,2019,21/09/2019
Serie B,São Bento / SP,Vitória / BA,2 x 0,23,2019,17/09/2019
Serie B,Vila Nova / GO,Botafogo / SP,0 x 2,23,2019,17/09/2019
Serie B,Coritiba / PR,Crb / AL,0 x 2,23,2019,21/09/2019
Serie B,Operario / PR,Ponte Preta / SP,2 x 1,23,2019,16/09/2019
Serie B,Criciúma / SC,Atlético / GO,0 x 1,23,2019,20/09/2019
Serie B,Brasil / RS,Figueirense / SC,2 x 2,23,2019,19/09/2019
Serie B,Sport / PE,America Fc / MG,0 x 2,23,2019,20/09/2019
Serie B,Cuiabá / MT,Oeste / SP,2 x 0,23,2019,21/09/2019
Serie B,Guarani / SP,Criciúma / SC,1 x 0,24,2019,24/09/2019
Serie B,Botafogo / SP,Operario / PR,1 x 1,24,2019,24/09/2019
Serie B,Oeste / SP,São Bento / SP,2 x 1,24,2019,24/09/2019
Serie B,Vila Nova / GO,Crb / AL,2 x 2,24,2019,24/09/2019
Serie B,Paraná / PR,Ponte Preta / SP,1 x 1,24,2019,25/09/2019
Serie B,Londrina / PR,Sport / PE,1 x 2,24,2019,24/09/2019
Serie B,Figueirense / SC,Bragantino / SP,0 x 3,24,2019,24/09/2019
Serie B,America Fc / MG,Brasil / RS,2 x 0,24,2019,24/09/2019
Serie B,Vitória / BA,Atlético / GO,0 x 0,24,2019,24/09/2019
Serie B,Cuiabá / MT,Coritiba / PR,3 x 3,24,2019,29/10/2019
Serie B,Ponte Preta / SP,Cuiabá / MT,3 x 0,25,2019,28/09/2019
Serie B,Bragantino / SP,Vitória / BA,2 x 0,25,2019,29/09/2019
Serie B,Oeste / SP,Paraná / PR,1 x 1,25,2019,28/09/2019
Serie B,Atlético / GO,Figueirense / SC,2 x 0,25,2019,27/09/2019
Serie B,Coritiba / PR,America Fc / MG,2 x 1,25,2019,28/09/2019
Serie B,Londrina / PR,Vila Nova / GO,0 x 1,25,2019,27/09/2019
Serie B,Criciúma / SC,Botafogo / SP,2 x 0,25,2019,28/09/2019
Serie B,Brasil / RS,Guarani / SP,0 x 0,25,2019,27/09/2019
Serie B,Sport / PE,Operario / PR,3 x 1,25,2019,28/09/2019
Serie B,Crb / AL,São Bento / SP,1 x 1,25,2019,28/09/2019
Serie B,Guarani / SP,Atlético / GO,2 x 0,26,2019,30/09/2019
Serie B,Botafogo / SP,Ponte Preta / SP,4 x 1,26,2019,05/10/2019
Serie B,São Bento / SP,Bragantino / SP,0 x 3,26,2019,04/10/2019
Serie B,Vila Nova / GO,Criciúma / SC,1 x 1,26,2019,01/10/2019
Serie B,Paraná / PR,Coritiba / PR,2 x 0,26,2019,05/10/2019
Serie B,Operario / PR,Brasil / RS,1 x 2,26,2019,05/10/2019
Serie B,Figueirense / SC,Oeste / SP,1 x 2,26,2019,04/10/2019
Serie B,America Fc / MG,Crb / AL,1 x 0,26,2019,03/10/2019
Serie B,Vitória / BA,Sport / PE,2 x 2,26,2019,03/10/2019
Serie B,Cuiabá / MT,Londrina / PR,0 x 1,26,2019,05/10/2019
Serie B,Ponte Preta / SP,Londrina / PR,3 x 1,27,2019,08/10/2019
Serie B,Botafogo / SP,Figueirense / SC,0 x 0,27,2019,08/10/2019
Serie B,São Bento / SP,Vila Nova / GO,3 x 1,27,2019,07/10/2019
Serie B,Atlético / GO,Cuiabá / MT,1 x 1,27,2019,08/10/2019
Serie B,Coritiba / PR,Guarani / SP,1 x 0,27,2019,08/10/2019
Serie B,Operario / PR,Paraná / PR,0 x 1,27,2019,08/10/2019
Serie B,Criciúma / SC,Brasil / RS,2 x 2,27,2019,08/10/2019
Serie B,America Fc / MG,Bragantino / SP,2 x 0,27,2019,08/10/2019
Serie B,Vitória / BA,Oeste / SP,3 x 1,27,2019,08/10/2019
Serie B,Crb / AL,Sport / PE,1 x 1,27,2019,07/10/2019
Serie B,Guarani / SP,Crb / AL,1 x 0,28,2019,11/10/2019
Serie B,Bragantino / SP,Paraná / PR,2 x 0,28,2019,12/10/2019
Serie B,Oeste / SP,Ponte Preta / SP,1 x 1,28,2019,11/10/2019
Serie B,Vila Nova / GO,Atlético / GO,1 x 1,28,2019,11/10/2019
Serie B,Coritiba / PR,Criciúma / SC,1 x 0,28,2019,12/10/2019
Serie B,Londrina / PR,Operario / PR,1 x 2,28,2019,12/10/2019
Serie B,Figueirense / SC,America Fc / MG,2 x 1,28,2019,12/10/2019
Serie B,Brasil / RS,Botafogo / SP,1 x 0,28,2019,11/10/2019
Serie B,Sport / PE,São Bento / SP,2 x 0,28,2019,11/10/2019
Serie B,Cuiabá / MT,Vitória / BA,1 x 3,28,2019,11/10/2019
Serie B,Guarani / SP,Botafogo / SP,0 x 2,29,2019,14/10/2019
Serie B,Bragantino / SP,Oeste / SP,2 x 2,29,2019,15/10/2019
Serie B,São Bento / SP,Coritiba / PR,1 x 2,29,2019,15/10/2019
Serie B,Atlético / GO,Ponte Preta / SP,0 x 0,29,2019,14/10/2019
Serie B,Paraná / PR,Brasil / RS,1 x 0,29,2019,15/10/2019
Serie B,Londrina / PR,Figueirense / SC,0 x 0,29,2019,15/10/2019
Serie B,Criciúma / SC,Vitória / BA,1 x 1,29,2019,15/10/2019
Serie B,America Fc / MG,Vila Nova / GO,2 x 0,29,2019,15/10/2019
Serie B,Sport / PE,Cuiabá / MT,2 x 0,29,2019,14/10/2019
Serie B,Crb / AL,Operario / PR,0 x 0,29,2019,15/10/2019
Serie B,Ponte Preta / SP,Bragantino / SP,1 x 1,30,2019,19/10/2019
Serie B,Botafogo / SP,Atlético / GO,0 x 0,30,2019,17/10/2019
Serie B,Oeste / SP,America Fc / MG,0 x 1,30,2019,19/10/2019
Serie B,Vila Nova / GO,Coritiba / PR,2 x 2,30,2019,19/10/2019
Serie B,Paraná / PR,Figueirense / SC,0 x 1,30,2019,19/10/2019
Serie B,Operario / PR,São Bento / SP,2 x 1,30,2019,19/10/2019
Serie B,Criciúma / SC,Crb / AL,0 x 1,30,2019,18/10/2019
Serie B,Brasil / RS,Sport / PE,0 x 0,30,2019,20/10/2019
Serie B,Vitória / BA,Londrina / PR,0 x 1,30,2019,18/10/2019
Serie B,Cuiabá / MT,Guarani / SP,2 x 1,30,2019,17/10/2019
Serie B,Ponte Preta / SP,Vitória / BA,1 x 2,31,2019,27/10/2019
Serie B,Bragantino / SP,Vila Nova / GO,3 x 1,31,2019,25/10/2019
Serie B,São Bento / SP,Guarani / SP,1 x 1,31,2019,26/10/2019
Serie B,Atlético / GO,America Fc / MG,2 x 2,31,2019,25/10/2019
Serie B,Coritiba / PR,Operario / PR,0 x 0,31,2019,24/10/2019
Serie B,Londrina / PR,Oeste / SP,0 x 2,31,2019,25/10/2019
Serie B,Figueirense / SC,Criciúma / SC,2 x 2,31,2019,26/10/2019
Serie B,Brasil / RS,Cuiabá / MT,0 x 0,31,2019,26/10/2019
Serie B,Sport / PE,Paraná / PR,2 x 1,31,2019,23/10/2019
Serie B,Crb / AL,Botafogo / SP,1 x 0,31,2019,24/10/2019
Serie B,Guarani / SP,Sport / PE,1 x 0,32,2019,31/10/2019
Serie B,Botafogo / SP,Coritiba / PR,0 x 1,32,2019,01/11/2019
Serie B,Oeste / SP,Crb / AL,3 x 3,32,2019,02/11/2019
Serie B,Vila Nova / GO,Brasil / RS,0 x 2,32,2019,29/10/2019
Serie B,Paraná / PR,Londrina / PR,1 x 0,32,2019,28/10/2019
Serie B,Operario / PR,Atlético / GO,1 x 1,32,2019,01/11/2019
Serie B,Criciúma / SC,São Bento / SP,1 x 1,32,2019,02/11/2019
Serie B,America Fc / MG,Ponte Preta / SP,0 x 0,32,2019,02/11/2019
Serie B,Vitória / BA,Figueirense / SC,2 x 2,32,2019,02/11/2019
Serie B,Cuiabá / MT,Bragantino / SP,2 x 0,32,2019,01/11/2019
Serie B,Ponte Preta / SP,São Bento / SP,1 x 1,33,2019,05/11/2019
Serie B,Bragantino / SP,Guarani / SP,3 x 1,33,2019,05/11/2019
Serie B,Oeste / SP,Botafogo / SP,0 x 2,33,2019,05/11/2019
Serie B,Atlético / GO,Londrina / PR,2 x 1,33,2019,05/11/2019
Serie B,Coritiba / PR,Sport / PE,0 x 0,33,2019,04/11/2019
Serie B,Operario / PR,Criciúma / SC,1 x 0,33,2019,05/11/2019
Serie B,Figueirense / SC,Vila Nova / GO,0 x 0,33,2019,05/11/2019
Serie B,America Fc / MG,Paraná / PR,0 x 2,33,2019,05/11/2019
Serie B,Vitória / BA,Brasil / RS,3 x 0,33,2019,05/11/2019
Serie B,Cuiabá / MT,Crb / AL,5 x 1,33,2019,05/11/2019
Serie B,Guarani / SP,Ponte Preta / SP,0 x 0,34,2019,09/11/2019
Serie B,Botafogo / SP,Bragantino / SP,2 x 3,34,2019,08/11/2019
Serie B,São Bento / SP,Cuiabá / MT,1 x 2,34,2019,08/11/2019
Serie B,Vila Nova / GO,Operario / PR,0 x 0,34,2019,08/11/2019
Serie B,Paraná / PR,Vitória / BA,0 x 0,34,2019,08/11/2019
Serie B,Londrina / PR,America Fc / MG,0 x 1,34,2019,08/11/2019
Serie B,Figueirense / SC,Coritiba / PR,1 x 1,34,2019,08/11/2019
Serie B,Brasil / RS,Oeste / SP,2 x 2,34,2019,09/11/2019
Serie B,Sport / PE,Criciúma / SC,1 x 0,34,2019,09/11/2019
Serie B,Crb / AL,Atlético / GO,2 x 1,34,2019,09/11/2019
Serie B,Ponte Preta / SP,Figueirense / SC,1 x 3,35,2019,12/11/2019
Serie B,Botafogo / SP,Sport / PE,0 x 2,35,2019,13/11/2019
Serie B,Oeste / SP,Atlético / GO,0 x 4,35,2019,12/11/2019
Serie B,Vila Nova / GO,Guarani / SP,1 x 1,35,2019,13/11/2019
Serie B,Paraná / PR,São Bento / SP,2 x 1,35,2019,12/11/2019
Serie B,Operario / PR,Bragantino / SP,0 x 2,35,2019,12/11/2019
Serie B,Criciúma / SC,Londrina / PR,2 x 0,35,2019,12/11/2019
Serie B,Brasil / RS,Coritiba / PR,0 x 2,35,2019,12/11/2019
Serie B,Vitória / BA,Crb / AL,2 x 2,35,2019,12/11/2019
Serie B,Cuiabá / MT,America Fc / MG,0 x 2,35,2019,11/11/2019
Serie B,Guarani / SP,Operario / PR,1 x 0,36,2019,16/11/2019
Serie B,Bragantino / SP,Criciúma / SC,1 x 1,36,2019,15/11/2019
Serie B,São Bento / SP,Brasil / RS,3 x 1,36,2019,17/11/2019
Serie B,Atlético / GO,Paraná / PR,1 x 0,36,2019,15/11/2019
Serie B,Coritiba / PR,Oeste / SP,1 x 0,36,2019,16/11/2019
Serie B,Londrina / PR,Botafogo / SP,1 x 1,36,2019,16/11/2019
Serie B,Figueirense / SC,Cuiabá / MT,0 x 0,36,2019,17/11/2019
Serie B,America Fc / MG,Vitória / BA,2 x 1,36,2019,15/11/2019
Serie B,Sport / PE,Vila Nova / GO,0 x 0,36,2019,17/11/2019
Serie B,Crb / AL,Ponte Preta / SP,2 x 0,36,2019,16/11/2019
Serie B,Guarani / SP,America Fc / MG,0 x 1,37,2019,22/11/2019
Serie B,Botafogo / SP,Cuiabá / MT,0 x 0,37,2019,23/11/2019
Serie B,São Bento / SP,Londrina / PR,4 x 1,37,2019,21/11/2019
Serie B,Vila Nova / GO,Oeste / SP,1 x 1,37,2019,20/11/2019
Serie B,Coritiba / PR,Bragantino / SP,1 x 0,37,2019,24/11/2019
Serie B,Operario / PR,Vitória / BA,1 x 2,37,2019,19/11/2019
Serie B,Criciúma / SC,Paraná / PR,1 x 1,37,2019,19/11/2019
Serie B,Brasil / RS,Atlético / GO,2 x 2,37,2019,21/11/2019
Serie B,Sport / PE,Ponte Preta / SP,2 x 1,37,2019,20/11/2019
Serie B,Crb / AL,Figueirense / SC,0 x 0,37,2019,22/11/2019
Serie B,Ponte Preta / SP,Brasil / RS,4 x 0,38,2019,26/11/2019
Serie B,Bragantino / SP,Crb / AL,2 x 0,38,2019,30/11/2019
Serie B,Oeste / SP,Criciúma / SC,1 x 2,38,2019,29/11/2019
Serie B,Atlético / GO,Sport / PE,0 x 0,38,2019,30/11/2019
Serie B,Paraná / PR,Botafogo / SP,3 x 3,38,2019,29/11/2019
Serie B,Londrina / PR,Guarani / SP,2 x 0,38,2019,30/11/2019
Serie B,Figueirense / SC,Operario / PR,1 x 1,38,2019,30/11/2019
Serie B,America Fc / MG,São Bento / SP,1 x 2,38,2019,30/11/2019
Serie B,Vitória / BA,Coritiba / PR,1 x 2,38,2019,30/11/2019
Serie B,Cuiabá / MT,Vila Nova / GO,1 x 2,38,2019,30/11/2019
Serie B,Cruzeiro / MG,Botafogo / SP,2 x 1,1,2020,08/08/2020
Serie B,Avaí / SC,Náutico / PE,3 x 1,1,2020,08/08/2020
Serie B,Csa / AL,Guarani / SP,1 x 0,1,2020,08/08/2020
Serie B,Ponte Preta / SP,América / MG,0 x 1,1,2020,08/08/2020
Serie B,Oeste / SP,Chapecoense / SC,0 x 0,1,2020,09/08/2020
Serie B,Operário / PR,Figueirense / SC,3 x 1,1,2020,08/08/2020
Serie B,Juventude / RS,Crb / AL,2 x 1,1,2020,08/08/2020
Serie B,Vitória / BA,Sampaio Correa / MA,1 x 0,1,2020,08/08/2020
Serie B,Confiança / SE,Paraná / PR,2 x 2,1,2020,07/08/2020
Serie B,Cuiabá / MT,Brasil / RS,0 x 0,1,2020
Serie B,América / MG,Cuiabá / MT,0 x 1,2,2020,11/08/2020
Serie B,Figueirense / SC,Vitória / BA,0 x 0,2,2020,11/08/2020
Serie B,Crb / AL,Oeste / SP,1 x 0,2,2020,12/08/2020
Serie B,Guarani / SP,Cruzeiro / MG,2 x 3,2,2020,11/08/2020
Serie B,Botafogo / SP,Confiança / SE,2 x 0,2,2020,11/08/2020
Serie B,Paraná / PR,Avaí / SC,1 x 0,2,2020,11/08/2020
Serie B,Brasil / RS,Ponte Preta / SP,1 x 1,2,2020,11/08/2020
Serie B,Náutico / PE,Operário / PR,0 x 0,2,2020,11/08/2020
Serie B,Sampaio Correa / MA,Juventude / RS,0 x 1,2,2020,11/08/2020
Serie B,Chapecoense / SC,Csa / AL,0 x 0,2,2020,27/10/2020
Serie B,América / MG,Operário / PR,1 x 1,3,2020,14/08/2020
Serie B,Figueirense / SC,Cruzeiro / MG,0 x 1,3,2020,16/08/2020
Serie B,Csa / AL,Cuiabá / MT,1 x 2,3,2020,16/09/2020
Serie B,Ponte Preta / SP,Vitória / BA,3 x 3,3,2020,14/08/2020
Serie B,Botafogo / SP,Guarani / SP,0 x 1,3,2020,15/08/2020
Serie B,Paraná / PR,Juventude / RS,3 x 1,3,2020,14/08/2020
Serie B,Brasil / RS,Oeste / SP,1 x 1,3,2020,15/08/2020
Serie B,Náutico / PE,Crb / AL,1 x 1,3,2020,15/08/2020
Serie B,Confiança / SE,Avaí / SC,2 x 2,3,2020,15/09/2020
Serie B,Chapecoense / SC,Sampaio Correa / MA,1 x 0,3,2020,16/08/2020
Serie B,Cruzeiro / MG,Chapecoense / SC,0 x 1,4,2020,20/08/2020
Serie B,Avaí / SC,Botafogo / SP,0 x 1,4,2020,18/08/2020
Serie B,Crb / AL,Brasil / RS,1 x 0,4,2020,18/08/2020
Serie B,Guarani / SP,Paraná / PR,1 x 2,4,2020,18/08/2020
Serie B,Oeste / SP,Ponte Preta / SP,1 x 3,4,2020,18/08/2020
Serie B,Operário / PR,Csa / AL,3 x 0,4,2020,18/08/2020
Serie B,Juventude / RS,América / MG,0 x 0,4,2020,17/08/2020
Serie B,Vitória / BA,Náutico / PE,0 x 0,4,2020,19/08/2020
Serie B,Sampaio Correa / MA,Figueirense / SC,3 x 0,4,2020,14/10/2020
Serie B,Cuiabá / MT,Confiança / SE,1 x 0,4,2020,18/08/2020
Serie B,América / MG,Oeste / SP,2 x 1,5,2020,21/08/2020
Serie B,Avaí / SC,Cuiabá / MT,0 x 2,5,2020,22/08/2020
Serie B,Crb / AL,Vitória / BA,2 x 2,5,2020,22/08/2020
Serie B,Ponte Preta / SP,Csa / AL,2 x 1,5,2020,21/08/2020
Serie B,Botafogo / SP,Figueirense / SC,0 x 1,5,2020,22/08/2020
Serie B,Paraná / PR,Operário / PR,0 x 0,5,2020,23/08/2020
Serie B,Brasil / RS,Sampaio Correa / MA,0 x 0,5,2020,03/11/2020
Serie B,Náutico / PE,Juventude / RS,3 x 3,5,2020,22/08/2020
Serie B,Confiança / SE,Cruzeiro / MG,1 x 1,5,2020,23/08/2020
Serie B,Chapecoense / SC,Guarani / SP,2 x 0,5,2020,24/08/2020
Serie B,Cruzeiro / MG,América / MG,1 x 2,6,2020,29/08/2020
Serie B,Figueirense / SC,Confiança / SE,0 x 0,6,2020,29/08/2020
Serie B,Csa / AL,Crb / AL,0 x 2,6,2020,30/08/2020
Serie B,Guarani / SP,Náutico / PE,1 x 2,6,2020,28/08/2020
Serie B,Oeste / SP,Avaí / SC,0 x 2,6,2020,28/08/2020
Serie B,Operário / PR,Brasil / RS,2 x 1,6,2020,30/08/2020
Serie B,Juventude / RS,Botafogo / SP,0 x 0,6,2020,29/08/2020
Serie B,Vitória / BA,Paraná / PR,1 x 0,6,2020,29/08/2020
Serie B,Sampaio Correa / MA,Ponte Preta / SP,1 x 2,6,2020,29/08/2020
Serie B,Cuiabá / MT,Chapecoense / SC,2 x 1,6,2020,28/08/2020
Serie B,América / MG,Csa / AL,2 x 1,7,2020,02/09/2020
Serie B,Avaí / SC,Operário / PR,2 x 0,7,2020,02/09/2020
Serie B,Crb / AL,Sampaio Correa / MA,2 x 2,7,2020,02/09/2020
Serie B,Guarani / SP,Oeste / SP,1 x 1,7,2020,31/08/2020
Serie B,Botafogo / SP,Cuiabá / MT,1 x 1,7,2020,01/09/2020
Serie B,Paraná / PR,Ponte Preta / SP,2 x 1,7,2020,01/09/2020
Serie B,Brasil / RS,Cruzeiro / MG,1 x 0,7,2020,02/09/2020
Serie B,Náutico / PE,Figueirense / SC,1 x 0,7,2020
Serie B,Confiança / SE,Vitória / BA,1 x 0,7,2020,01/09/2020
Serie B,Chapecoense / SC,Juventude / RS,1 x 0,7,2020,01/09/2020
Serie B,Cruzeiro / MG,Crb / AL,1 x 1,8,2020,07/09/2020
Serie B,Figueirense / SC,Paraná / PR,0 x 1,8,2020,04/09/2020
Serie B,Csa / AL,Confiança / SE,1 x 1,8,2020,05/09/2020
Serie B,Ponte Preta / SP,Botafogo / SP,1 x 0,8,2020,04/09/2020
Serie B,Oeste / SP,Juventude / RS,1 x 3,8,2020,05/09/2020
Serie B,Operário / PR,Guarani / SP,1 x 2,8,2020,05/09/2020
Serie B,Brasil / RS,Náutico / PE,2 x 1,8,2020,05/09/2020
Serie B,Vitória / BA,Cuiabá / MT,4 x 2,8,2020,05/09/2020
Serie B,Sampaio Correa / MA,América / MG,1 x 0,8,2020,05/09/2020
Serie B,Chapecoense / SC,Avaí / SC,1 x 0,8,2020,06/09/2020
Serie B,Cruzeiro / MG,Vitória / BA,1 x 0,9,2020,11/09/2020
Serie B,Avaí / SC,Ponte Preta / SP,0 x 1,9,2020,11/09/2020
Serie B,Crb / AL,Chapecoense / SC,0 x 1,9,2020,14/10/2020
Serie B,Guarani / SP,Brasil / RS,0 x 0,9,2020,12/09/2020
Serie B,Oeste / SP,Csa / AL,2 x 1,9,2020,13/09/2020
Serie B,Paraná / PR,América / MG,0 x 1,9,2020,09/09/2020
Serie B,Juventude / RS,Confiança / SE,3 x 1,9,2020,08/09/2020
Serie B,Náutico / PE,Botafogo / SP,3 x 1,9,2020,12/09/2020
Serie B,Sampaio Correa / MA,Operário / PR,0 x 1,9,2020,12/09/2020
Serie B,Cuiabá / MT,Figueirense / SC,0 x 0,9,2020,08/09/2020
Serie B,América / MG,Figueirense / SC,0 x 1,10,2020,19/09/2020
Serie B,Avaí / SC,Sampaio Correa / MA,2 x 5,10,2020,20/09/2020
Serie B,Csa / AL,Cruzeiro / MG,3 x 1,10,2020,19/09/2020
Serie B,Ponte Preta / SP,Operário / PR,1 x 1,10,2020,19/09/2020
Serie B,Botafogo / SP,Brasil / RS,0 x 1,10,2020,21/09/2020
Serie B,Paraná / PR,Crb / AL,2 x 0,10,2020,14/09/2020
Serie B,Juventude / RS,Vitória / BA,1 x 1,10,2020,14/09/2020
Serie B,Náutico / PE,Chapecoense / SC,1 x 1,10,2020,18/09/2020
Serie B,Confiança / SE,Guarani / SP,1 x 0,10,2020,18/09/2020
Serie B,Cuiabá / MT,Oeste / SP,3 x 0,10,2020,19/09/2020
Serie B,Cruzeiro / MG,Avaí / SC,0 x 1,11,2020,25/09/2020
Serie B,Figueirense / SC,Guarani / SP,2 x 2,11,2020,26/09/2020
Serie B,Csa / AL,Juventude / RS,3 x 2,11,2020,26/09/2020
Serie B,Ponte Preta / SP,Confiança / SE,2 x 1,11,2020,27/09/2020
Serie B,Botafogo / SP,Crb / AL,1 x 2,11,2020,25/09/2020
Serie B,Operário / PR,Cuiabá / MT,1 x 1,11,2020,22/09/2020
Serie B,Brasil / RS,Paraná / PR,1 x 1,11,2020,26/09/2020
Serie B,Vitória / BA,Oeste / SP,3 x 1,11,2020,26/09/2020
Serie B,Sampaio Correa / MA,Náutico / PE,2 x 1,11,2020,17/11/2020
Serie B,Chapecoense / SC,América / MG,0 x 0,11,2020,25/09/2020
Serie B,Cruzeiro / MG,Ponte Preta / SP,3 x 0,12,2020,30/09/2020
Serie B,Avaí / SC,Figueirense / SC,1 x 0,12,2020,29/09/2020
Serie B,Crb / AL,América / MG,0 x 0,12,2020,28/09/2020
Serie B,Guarani / SP,Sampaio Correa / MA,1 x 1,12,2020,29/09/2020
Serie B,Oeste / SP,Botafogo / SP,0 x 1,12,2020,29/09/2020
Serie B,Paraná / PR,Chapecoense / SC,1 x 1,12,2020,29/09/2020
Serie B,Juventude / RS,Operário / PR,1 x 0,12,2020,29/09/2020
Serie B,Vitória / BA,Csa / AL,0 x 1,12,2020,29/09/2020
Serie B,Confiança / SE,Brasil / RS,1 x 1,12,2020,30/09/2020
Serie B,Cuiabá / MT,Náutico / PE,1 x 0,12,2020,29/09/2020
Serie B,América / MG,Guarani / SP,0 x 0,13,2020,03/10/2020
Serie B,Figueirense / SC,Oeste / SP,4 x 1,13,2020,02/10/2020
Serie B,Crb / AL,Avaí / SC,3 x 1,13,2020,02/10/2020
Serie B,Ponte Preta / SP,Juventude / RS,1 x 3,13,2020,03/10/2020
Serie B,Botafogo / SP,Paraná / PR,1 x 0,13,2020,02/10/2020
Serie B,Operário / PR,Vitória / BA,1 x 1,13,2020,02/10/2020
Serie B,Brasil / RS,Chapecoense / SC,0 x 1,13,2020,03/10/2020
Serie B,Náutico / PE,Confiança / SE,0 x 1,13,2020,03/10/2020
Serie B,Sampaio Correa / MA,Csa / AL,1 x 0,13,2020,03/10/2020
Serie B,Cuiabá / MT,Cruzeiro / MG,1 x 0,13,2020,03/10/2020
Serie B,Cruzeiro / MG,Sampaio Correa / MA,1 x 2,14,2020,08/10/2020
Serie B,Avaí / SC,Brasil / RS,2 x 1,14,2020,06/10/2020
Serie B,Csa / AL,Figueirense / SC,3 x 0,14,2020,06/10/2020
